route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100232,446,47618233,"Downtown Seattle ","EXPRESS",1,5773137,20522010,0,501
100232,446,47618234,"Woodinville ","EXPRESS",0,5773139,11522011,0,501
100232,446,47618235,"Woodinville ","EXPRESS",0,5773136,11522011,0,501
100232,446,47618236,"Downtown Seattle ","EXPRESS",1,5773139,20522010,0,501
100232,446,47618237,"Woodinville ","EXPRESS",0,5773137,11522011,0,501
100232,446,47618238,"Downtown Seattle ","EXPRESS",1,5773138,20522010,0,501
100232,446,47618239,"Woodinville ","EXPRESS",0,5773137,11522011,0,501
100232,446,47618240,"Downtown Seattle ","EXPRESS",1,5773137,20522010,0,501
100232,446,47618241,"Woodinville ","EXPRESS",0,5773139,11522011,0,501
100232,446,47618242,"Woodinville ","EXPRESS",0,5773138,11522011,0,501
100232,446,47618243,"Downtown Seattle ","EXPRESS",1,5773136,20522010,0,501
100232,446,47618244,"Downtown Seattle ","EXPRESS",1,5773138,20522010,0,501
100232,446,47618245,"Downtown Seattle ","EXPRESS",1,5773137,20522008,0,501
100232,446,47618246,"Woodinville ","EXPRESS",0,5773136,11522009,0,501
100232,446,47618247,"Downtown Seattle ","EXPRESS",1,5773138,20522008,0,501
100232,446,47618248,"Woodinville ","EXPRESS",0,5773137,11522009,0,501
100232,446,47618249,"Woodinville ","EXPRESS",0,5773138,11522009,0,501
100232,446,47618250,"Woodinville ","EXPRESS",0,5773139,11522009,0,501
100232,446,47618251,"Downtown Seattle ","EXPRESS",1,5773139,20522008,0,501
100232,446,47618252,"Downtown Seattle ","EXPRESS",1,5773136,20522008,0,501
100232,446,47618253,"Downtown Seattle ","EXPRESS",1,5773139,20522008,0,501
100232,446,47618254,"Downtown Seattle ","EXPRESS",1,5773139,20522008,0,501
100232,446,47618255,"Woodinville ","EXPRESS",0,5773138,11522009,0,501
100232,446,47618256,"Downtown Seattle ","EXPRESS",1,5773137,20522008,0,501
100232,446,47618257,"Downtown Seattle ","EXPRESS",1,5773136,20522008,0,501
100232,446,47618258,"Woodinville ","EXPRESS",0,5773137,11522009,0,501
100232,446,47618259,"Downtown Seattle ","EXPRESS",1,5773138,20522008,0,501
100232,446,47618260,"Woodinville ","EXPRESS",0,5773136,11522009,0,501
100232,446,47618261,"Woodinville ","EXPRESS",0,5773139,11522009,0,501
100232,446,47618262,"Woodinville ","EXPRESS",0,5773138,11522009,0,501
100232,446,47618263,"Downtown Seattle ","EXPRESS",1,5773137,20522008,0,501
100232,446,47618264,"Woodinville ","EXPRESS",0,5773136,11522009,0,501
100232,446,47618265,"Woodinville ","EXPRESS",0,5773139,11522009,0,501
100232,446,47618266,"Woodinville ","EXPRESS",0,5773138,11522009,0,501
100232,446,47618267,"Downtown Seattle ","EXPRESS",1,5773138,20522008,0,501
100232,446,47618268,"Woodinville ","EXPRESS",0,5773137,11522009,0,501
100232,446,47618341,"Downtown Seattle ","EXPRESS",1,5773135,20522010,0,501
100232,446,47618342,"Downtown Seattle ","EXPRESS",1,5773135,20522010,0,501
100232,446,47618343,"Woodinville ","EXPRESS",0,5773135,11522011,0,501
100232,446,47618344,"Woodinville ","EXPRESS",0,5773135,11522011,0,501
100232,446,47618345,"Downtown Seattle ","EXPRESS",1,5773135,20522010,0,501
100232,446,47618346,"Woodinville ","EXPRESS",0,5773135,11522011,0,501
100232,446,47618347,"Downtown Seattle ","EXPRESS",1,5773135,20522008,0,501
100148,7843,47618418,"Downtown Seattle ","LOCAL",1,5773171,30257004,0,101
100148,7843,47618419,"Downtown Seattle ","LOCAL",1,5773167,30257004,0,101
100143,7843,47618420,"Downtown Seattle Via SR-520","LOCAL",1,5773170,30252004,0,101
100143,7843,47618421,"Downtown Seattle Via SR-520","LOCAL",1,5773169,30252004,0,101
100143,7843,47618423,"Downtown Seattle Via SR-520","LOCAL",1,5773172,30252004,0,101
100143,7843,47618424,"Kingsgate Via SR-520","LOCAL",0,5773181,41252005,0,101
100143,7843,47618425,"Kingsgate Via SR-520","LOCAL",0,5773247,41252005,0,101
100148,7843,47618426,"Kingsgate ","LOCAL",0,5773212,41257005,0,101
100148,7843,47618427,"Kingsgate ","LOCAL",0,5773162,41257005,0,101
100148,7843,47618428,"Kingsgate ","LOCAL",0,5773166,41257005,0,101
100143,7843,47618429,"Kingsgate Via SR-520","LOCAL",0,5773207,41252005,0,101
100143,7843,47618430,"Kingsgate Via SR-520","LOCAL",0,5773218,41252005,0,101
100148,7843,47618431,"Kingsgate ","LOCAL",0,5773165,41257005,0,101
100109,7843,47618433,"N Issaquah Eastgate","LOCAL",1,5773282,40217007,0,101
100109,7843,47618437,"N Issaquah Eastgate","LOCAL",1,5773213,40217007,0,101
100148,7843,47618438,"Kingsgate ","LOCAL",0,5773270,41257005,0,101
100143,7843,47618441,"Downtown Seattle Via SR-520","LOCAL",1,5773250,30252004,0,101
100143,7843,47618442,"Downtown Seattle Via SR-520","LOCAL",1,5773192,30252004,0,101
100109,7843,47618443,"Downtown Seattle Eastgate","LOCAL",0,5773182,31217006,0,101
100109,7843,47618444,"Downtown Seattle Eastgate","LOCAL",0,5773183,31217006,0,101
100109,7843,47618445,"Downtown Seattle Eastgate","LOCAL",0,5773249,31217006,0,101
100109,7843,47618446,"N Issaquah Eastgate","LOCAL",1,5773215,40217007,0,101
100109,7843,47618447,"N Issaquah Eastgate","LOCAL",1,5773216,40217007,0,101
100143,7843,47618448,"Kingsgate Via SR-520","LOCAL",0,5773267,41252005,0,101
100108,7843,47618449,"Downtown Seattle Eastgate","LOCAL",1,5773186,30216004,0,101
100108,7843,47618450,"Downtown Seattle Eastgate","LOCAL",1,5773174,30216004,0,101
100108,7843,47618451,"Downtown Seattle Eastgate","LOCAL",1,5773175,30216004,0,101
100108,7843,47618452,"Downtown Seattle Eastgate","LOCAL",1,5773176,30216004,0,101
100108,7843,47618453,"Downtown Seattle Eastgate","LOCAL",1,5773177,30216004,0,101
100110,7843,47618454,"Downtown Seattle Eastgate","LOCAL",1,5773186,30219002,0,101
100110,7843,47618455,"Downtown Seattle Eastgate","LOCAL",1,5773189,30219002,0,101
100110,7843,47618456,"Downtown Seattle Eastgate","LOCAL",1,5773187,30219002,0,101
100110,7843,47618457,"Downtown Seattle Eastgate","LOCAL",1,5773188,30219002,0,101
100108,7843,47618458,"Downtown Seattle Eastgate","LOCAL",1,5773173,30216004,0,101
100459,7843,47618459,"Issaquah Highlands ","LOCAL",0,5773181,41218005,0,101
100459,7843,47618460,"Issaquah Highlands ","LOCAL",0,5773183,41218005,0,101
100459,7843,47618461,"Issaquah Highlands ","LOCAL",0,5773184,41218005,0,101
100110,7843,47618462,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773209,41219005,0,101
100110,7843,47618463,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773179,41219005,0,101
100110,7843,47618464,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773221,41219005,0,101
100110,7843,47618465,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773291,41219005,0,101
100108,7843,47618466,"Bear Creek P&R Issaquah Highlands Park & Ride","LOCAL",0,5773220,41216003,0,101
100459,7843,47618467,"Issaquah Highlands ","LOCAL",0,5773182,41218005,0,101
100110,7843,47618468,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773222,41219005,0,101
100110,7843,47618469,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773178,41219005,0,101
100110,7843,47618470,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773190,41219005,0,101
100110,7843,47618471,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773194,41219005,0,101
100459,7843,47618472,"Issaquah Highlands ","LOCAL",0,5773249,41218005,0,101
100459,7843,47618473,"Issaquah Highlands ","LOCAL",0,5773185,41218005,0,101
100108,7843,47618474,"Bear Creek P&R Issaquah Highlands Park & Ride","LOCAL",0,5773223,41216003,0,101
100108,7843,47618475,"Bear Creek P&R Issaquah Highlands Park & Ride","LOCAL",0,5773179,41216003,0,101
100108,7843,47618476,"Bear Creek P&R Issaquah Highlands Park & Ride","LOCAL",0,5773178,41216003,0,101
100108,7843,47618477,"Bear Creek P&R Issaquah Highlands Park & Ride","LOCAL",0,5773180,41216003,0,101
100108,7843,47618478,"Bear Creek P&R Issaquah Highlands Park & Ride","LOCAL",0,5773239,41216003,0,101
100108,7843,47618479,"Bear Creek P&R Issaquah Highlands Park & Ride","LOCAL",0,5773458,41216003,0,101
100459,7843,47618480,"Issaquah Highlands ","LOCAL",0,5773248,41218005,0,101
100110,7843,47618481,"Downtown Seattle Eastgate","LOCAL",1,5773191,30219002,0,101
100110,7843,47618482,"Redmond Issaquah Highlands Park & Ride","LOCAL",0,5773245,41219005,0,101
100148,7843,47618483,"Downtown Seattle ","LOCAL",1,5773283,30257004,0,101
100148,7843,47618484,"Downtown Seattle ","LOCAL",1,5773193,30257004,0,101
100143,7843,47618485,"Downtown Seattle Via SR-520","LOCAL",1,5773478,30252004,0,101
100148,7843,47618486,"Downtown Seattle ","LOCAL",1,5773460,30257004,0,101
100148,7843,47618487,"Downtown Seattle ","LOCAL",1,5773195,30257004,0,101
100143,7843,47618488,"Downtown Seattle Via SR-520","LOCAL",1,5773285,30252004,0,101
100143,7843,47618489,"Kingsgate Via SR-520","LOCAL",0,5773211,41252005,0,101
100143,7843,47618490,"Kingsgate Via SR-520","LOCAL",0,5773194,41252005,0,101
100148,7843,47618491,"Kingsgate ","LOCAL",0,5773253,41257005,0,101
100143,7843,47618492,"Kingsgate Via SR-520","LOCAL",0,5773247,41252005,0,101
100110,7843,47618493,"Downtown Seattle Eastgate","LOCAL",1,5773284,30219002,0,101
100186,7843,47618494,"Downtown Seattle Via SR-520","LOCAL",1,5773196,30311003,0,101
100186,7843,47618495,"Downtown Seattle Via SR-520","LOCAL",1,5773198,30311003,0,101
100186,7843,47618496,"Downtown Seattle Via SR-520","LOCAL",1,5773199,30311003,0,101
100186,7843,47618497,"Downtown Seattle Via SR-520","LOCAL",1,5773193,30311003,0,101
100186,7843,47618498,"Downtown Seattle Via SR-520","LOCAL",1,5773200,30311003,0,101
100186,7843,47618499,"Downtown Seattle Via SR-520","LOCAL",1,5773280,30311003,0,101
100186,7843,47618500,"Downtown Seattle Via SR-520","LOCAL",1,5773205,30311003,0,101
100186,7843,47618501,"Downtown Seattle Via SR-520","LOCAL",1,5773461,30311003,0,101
100186,7843,47618502,"Downtown Seattle Via SR-520","LOCAL",1,5773240,30311003,0,101
100186,7843,47618503,"Downtown Seattle Via SR-520","LOCAL",1,5773199,30311003,0,101
100186,7843,47618504,"Downtown Seattle Via SR-520","LOCAL",1,5773197,30311003,0,101
100186,7843,47618505,"Downtown Seattle Via SR-520","LOCAL",1,5773206,30311003,0,101
100186,7843,47618506,"Woodinville Via SR-520","LOCAL",0,5773201,41311005,0,101
100186,7843,47618507,"Woodinville Via SR-520","LOCAL",0,5773202,41311005,0,101
100186,7843,47618508,"Woodinville Via SR-520","LOCAL",0,5773164,41311005,0,101
100186,7843,47618509,"Woodinville Via SR-520","LOCAL",0,5773269,41311005,0,101
100186,7843,47618510,"Woodinville Via SR-520","LOCAL",0,5773203,41311005,0,101
100186,7843,47618511,"Woodinville Via SR-520","LOCAL",0,5773204,41311005,0,101
100186,7843,47618512,"Woodinville Via SR-520","LOCAL",0,5773217,41311005,0,101
100186,7843,47618513,"Woodinville Via SR-520","LOCAL",0,5773163,41311005,0,101
100186,7843,47618514,"Woodinville Via SR-520","LOCAL",0,5773219,41311005,0,101
100186,7843,47618515,"Woodinville Via SR-520","LOCAL",0,5773208,41311005,0,101
100186,7843,47618516,"Woodinville Via SR-520","LOCAL",0,5773251,41311005,0,101
100108,7843,47618519,"Bear Creek P&R Issaquah Highlands Park & Ride","LOCAL",0,5773209,41216003,0,101
100148,7843,47618520,"Downtown Seattle ","LOCAL",1,5773210,30257004,0,101
100186,7843,47618521,"Woodinville Via SR-520","LOCAL",0,5773273,41311005,0,101
100459,7843,47618522,"Issaquah Highlands ","LOCAL",0,5773212,41218005,0,101
100186,7843,47618523,"Downtown Seattle Via SR-520","LOCAL",1,5773287,30311003,0,101
100459,7843,47618524,"Downtown Seattle ","LOCAL",1,5773195,30218006,0,101
100459,7843,47618525,"Downtown Seattle ","LOCAL",1,5773214,30218006,0,101
100459,7843,47618526,"Downtown Seattle ","LOCAL",1,5773279,30218006,0,101
100459,7843,47618527,"Downtown Seattle ","LOCAL",1,5773258,30218006,0,101
100459,7843,47618528,"Downtown Seattle ","LOCAL",1,5773210,30218006,0,101
100459,7843,47618529,"Downtown Seattle ","LOCAL",1,5773214,30218006,0,101
100459,7843,47618530,"Downtown Seattle ","LOCAL",1,5773216,30218006,0,101
100459,7843,47618531,"Downtown Seattle ","LOCAL",1,5773241,30218006,0,101
100459,7843,47618532,"Downtown Seattle ","LOCAL",1,5773213,30218006,0,101
100459,7843,47618533,"Downtown Seattle ","LOCAL",1,5773196,30218006,0,101
100459,7843,47618534,"Downtown Seattle ","LOCAL",1,5773284,30218006,0,101
100459,7843,47618535,"Downtown Seattle ","LOCAL",1,5773287,30218006,0,101
100459,7843,47618536,"Downtown Seattle ","LOCAL",1,5773215,30218006,0,101
100459,7843,47618537,"Downtown Seattle ","LOCAL",1,5773198,30218006,0,101
100459,7843,47618538,"Downtown Seattle ","LOCAL",1,5773283,30218006,0,101
102548,7843,47618546,"Bellevue Transit Center Crossroads","LOCAL",1,5773224,30672007,0,101
102548,7843,47618547,"Redmond Transit Center Overlake","LOCAL",0,5773224,41672006,0,101
102548,7843,47618548,"Bellevue Transit Center Crossroads","LOCAL",1,5773224,30672007,0,101
102548,7843,47618549,"Redmond Transit Center Overlake","LOCAL",0,5773224,41672006,0,101
102548,7843,47618550,"Bellevue Transit Center Crossroads","LOCAL",1,5773224,30672007,0,101
102548,7843,47618551,"Redmond Transit Center Overlake","LOCAL",0,5773225,41672006,0,101
102548,7843,47618552,"Bellevue Transit Center Crossroads","LOCAL",1,5773225,30672007,0,101
102548,7843,47618553,"Bellevue Transit Center Crossroads","LOCAL",1,5773243,30672007,0,101
102548,7843,47618554,"Redmond Transit Center Overlake","LOCAL",0,5773243,41672006,0,101
102548,7843,47618555,"Bellevue Transit Center Crossroads","LOCAL",1,5773242,30672007,0,101
102548,7843,47618556,"Redmond Transit Center Overlake","LOCAL",0,5773224,41672006,0,101
102548,7843,47618557,"Redmond Transit Center Overlake","LOCAL",0,5773242,41672006,0,101
102548,7843,47618558,"Bellevue Transit Center Crossroads","LOCAL",1,5773224,30672007,0,101
102548,7843,47618559,"Bellevue Transit Center Crossroads","LOCAL",1,5773242,30672007,0,101
102548,7843,47618560,"Bellevue Transit Center Crossroads","LOCAL",1,5773226,30672007,0,101
102548,7843,47618561,"Redmond Transit Center Overlake","LOCAL",0,5773226,41672006,0,101
102548,7843,47618562,"Bellevue Transit Center Crossroads","LOCAL",1,5773244,30672007,0,101
102548,7843,47618563,"Redmond Transit Center Overlake","LOCAL",0,5773244,41672006,0,101
102548,7843,47618564,"Bellevue Transit Center Crossroads","LOCAL",1,5773244,30672007,0,101
102548,7843,47618565,"Redmond Transit Center Overlake","LOCAL",0,5773244,41672006,0,101
102548,7843,47618566,"Bellevue Transit Center Crossroads","LOCAL",1,5773244,30672007,0,101
102548,7843,47618567,"Redmond Transit Center Overlake","LOCAL",0,5773244,41672006,0,101
102548,7843,47618568,"Bellevue Transit Center Crossroads","LOCAL",1,5773244,30672007,0,101
102548,7843,47618569,"Redmond Transit Center Overlake","LOCAL",0,5773244,41672006,0,101
102548,7843,47618570,"Bellevue Transit Center Crossroads","LOCAL",1,5773231,30672007,0,101
102548,7843,47618571,"Bellevue Transit Center Crossroads","LOCAL",1,5773227,30672007,0,101
102548,7843,47618572,"Redmond Transit Center Overlake","LOCAL",0,5773227,41672006,0,101
102548,7843,47618573,"Redmond Transit Center Overlake","LOCAL",0,5773227,41672006,0,101
102548,7843,47618574,"Bellevue Transit Center Crossroads","LOCAL",1,5773227,30672007,0,101
102548,7843,47618575,"Redmond Transit Center Overlake","LOCAL",0,5773227,41672006,0,101
102548,7843,47618576,"Bellevue Transit Center Crossroads","LOCAL",1,5773238,30672007,0,101
102548,7843,47618577,"Redmond Transit Center Overlake","LOCAL",0,5773231,41672006,0,101
102548,7843,47618578,"Bellevue Transit Center Crossroads","LOCAL",1,5773237,30672007,0,101
102548,7843,47618579,"Bellevue Transit Center Crossroads","LOCAL",1,5773225,30672007,0,101
102548,7843,47618580,"Redmond Transit Center Overlake","LOCAL",0,5773225,41672006,0,101
102548,7843,47618581,"Bellevue Transit Center Crossroads","LOCAL",1,5773225,30672007,0,101
102548,7843,47618582,"Redmond Transit Center Overlake","LOCAL",0,5773225,41672006,0,101
102548,7843,47618583,"Redmond Transit Center Overlake","LOCAL",0,5773237,41672006,0,101
102548,7843,47618584,"Bellevue Transit Center Crossroads","LOCAL",1,5773225,30672007,0,101
102548,7843,47618585,"Redmond Transit Center Overlake","LOCAL",0,5773225,41672006,0,101
102548,7843,47618586,"Redmond Transit Center Overlake","LOCAL",0,5773228,41672006,0,101
102548,7843,47618587,"Redmond Transit Center Overlake","LOCAL",0,5773228,41672006,0,101
102548,7843,47618588,"Bellevue Transit Center Crossroads","LOCAL",1,5773228,30672007,0,101
102548,7843,47618589,"Bellevue Transit Center Crossroads","LOCAL",1,5773228,30672007,0,101
102548,7843,47618590,"Bellevue Transit Center Crossroads","LOCAL",1,5773237,30672007,0,101
102548,7843,47618591,"Bellevue Transit Center Crossroads","LOCAL",1,5773244,30672007,0,101
102548,7843,47618592,"Bellevue Transit Center Crossroads","LOCAL",1,5773244,30672007,0,101
102548,7843,47618593,"Redmond Transit Center Overlake","LOCAL",0,5773244,41672006,0,101
102548,7843,47618594,"Redmond Transit Center Overlake","LOCAL",0,5773244,41672006,0,101
102548,7843,47618595,"Bellevue Transit Center Crossroads","LOCAL",1,5773244,30672007,0,101
102548,7843,47618596,"Redmond Transit Center Overlake","LOCAL",0,5773244,41672006,0,101
102548,7843,47618597,"Bellevue Transit Center Crossroads","LOCAL",1,5773226,30672007,0,101
102548,7843,47618598,"Bellevue Transit Center Crossroads","LOCAL",1,5773226,30672007,0,101
102548,7843,47618599,"Redmond Transit Center Overlake","LOCAL",0,5773226,41672006,0,101
102548,7843,47618600,"Redmond Transit Center Overlake","LOCAL",0,5773226,41672006,0,101
102548,7843,47618601,"Bellevue Transit Center Crossroads","LOCAL",1,5773226,30672007,0,101
102548,7843,47618602,"Redmond Transit Center Overlake","LOCAL",0,5773226,41672006,0,101
102548,7843,47618603,"Bellevue Transit Center Crossroads","LOCAL",1,5773226,30672007,0,101
102548,7843,47618604,"Redmond Transit Center Overlake","LOCAL",0,5773226,41672006,0,101
102548,7843,47618605,"Bellevue Transit Center Crossroads","LOCAL",1,5773244,30672007,0,101
102548,7843,47618606,"Redmond Transit Center Overlake","LOCAL",0,5773244,41672006,0,101
102548,7843,47618607,"Redmond Transit Center Overlake","LOCAL",0,5773225,41672006,0,101
102548,7843,47618608,"Redmond Transit Center Overlake","LOCAL",0,5773225,41672006,0,101
102548,7843,47618609,"Bellevue Transit Center Crossroads","LOCAL",1,5773225,30672007,0,101
102548,7843,47618610,"Bellevue Transit Center Crossroads","LOCAL",1,5773225,30672007,0,101
102548,7843,47618611,"Redmond Transit Center Overlake","LOCAL",0,5773225,41672006,0,101
102548,7843,47618612,"Bellevue Transit Center Crossroads","LOCAL",1,5773229,30672007,0,101
